id,name,url,datetime,price,where,has_image,has_map,geotag,lat,long,price_number
6856453610,lovely large 5 bedroom home features 4 bathrooms and lots of parking,https://ventura.craigslist.org/reb/d/oxnard-lovely-large-5-bedroom-home/6856453610.html,2019-04-02 11:16,$630000,,True,True,"(34.2141, -119.175)",34.2141,-119.175,630000
6856450828,Welcome home to Adolfo Glen's most popular model home.,https://ventura.craigslist.org/reb/d/camarillo-welcome-home-to-adolfo-glens/6856450828.html,2019-04-02 11:13,$764800,,True,True,"(34.2218, -118.9866)",34.2218,-118.9866,764800
6856443081,Nicely updated 4bedroom and 2bathroom home,https://ventura.craigslist.org/reb/d/oxnard-nicely-updated-4bedroom-and/6856443081.html,2019-04-02 11:12,$487000,,True,True,"(34.1685, -119.1717)",34.1685,-119.1717,487000
6856427161,You will have to come and see for yourself !,https://ventura.craigslist.org/reb/d/oxnard-you-will-have-to-come-and-see/6856427161.html,2019-04-02 11:10,$623000,,True,True,"(34.1685, -119.1717)",34.1685,-119.1717,623000
6856440149,Attention Investors. Excellent cash flow property. 5 total units,https://ventura.craigslist.org/reb/d/oxnard-attention-investors-excellent/6856440149.html,2019-04-02 11:03,$999999,,True,True,"(34.2141, -119.175)",34.2141,-119.175,999999
6856436471,- Most Affordable 2 bedroom Townhouse in California's,https://ventura.craigslist.org/reb/d/oxnard-most-affordable-2-bedroom/6856436471.html,2019-04-02 10:59,$429000,,True,True,"(34.1822, -119.216)",34.1822,-119.216,429000
6856430104,Perfect investment property,https://ventura.craigslist.org/reb/d/oxnard-perfect-investment-property/6856430104.html,2019-04-02 10:53,$220000,,True,True,"(34.1685, -119.1717)",34.1685,-119.1717,220000
6856419693,Great home in a Quiet Area! Great Investment opportunity!!,https://ventura.craigslist.org/reb/d/oxnard-great-home-in-quiet-area-great/6856419693.html,2019-04-02 10:51,$504999,,True,True,"(34.1685, -119.1717)",34.1685,-119.1717,504999
6856416002,"Look no further, the perfeLook no further, the ct home is right here!",https://ventura.craigslist.org/reb/d/oxnard-look-no-further-the-perfelook-no/6856416002.html,2019-04-02 10:40,$675000,,True,True,"(34.2351, -119.182)",34.2351,-119.182,675000
6856353442,Amazing 4 bedrooms and 3 bathrooms home !!No Mello Roos or HOA,https://ventura.craigslist.org/reb/d/oxnard-amazing-4-bedrooms-and-3/6856353442.html,2019-04-02 09:41,$529900,,True,True,"(34.2141, -119.175)",34.2141,-119.175,529900
6856350240,"5 Bed 4 Bath Home at 2410 El Portal Way, Oxnard, CA",https://ventura.craigslist.org/reb/d/oxnard-5-bed-4-bath-home-at-2410-el/6856350240.html,2019-04-02 09:38,$669000,,True,True,"(34.1822, -119.216)",34.1822,-119.216,669000
6856344567,"Well kept property, 1588 sq ft , 2 bedrooms with a den !",https://ventura.craigslist.org/reb/d/oxnard-well-kept-property-1588-sq-ft-2/6856344567.html,2019-04-02 09:33,$399000,,True,True,"(34.2141, -119.175)",34.2141,-119.175,399000
6856336613,2 Bed 2 Bath Home at 23124 Village 23 !!,https://ventura.craigslist.org/reb/d/oxnard-2-bed-2-bath-home-at-village-23/6856336613.html,2019-04-02 09:25,$465000,,True,True,"(34.1685, -119.1717)",34.1685,-119.1717,465000
6856092245,Classy Home For Sale In Ventura,https://ventura.craigslist.org/reb/d/ventura-classy-home-for-sale-in-ventura/6856092245.html,2019-04-02 01:39,$410000,,True,True,"(34.291876, -119.298446)",34.291876,-119.298446,410000
6856089960,Delightful Home For Sale In Fillmore,https://ventura.craigslist.org/reb/d/fillmore-delightful-home-for-sale-in/6856089960.html,2019-04-02 01:34,$500000,,True,True,"(34.409536, -118.917261)",34.409536,-118.917261,500000
6856091837,Awesome Home For Sale In Oxnard,https://ventura.craigslist.org/reb/d/port-hueneme-awesome-home-for-sale-in/6856091837.html,2019-04-02 01:25,$421500,,True,True,"(34.187639, -119.193733)",34.187639,-119.193733,421500
6856092703,Exceptional Home For Sale In Santa Paula,https://ventura.craigslist.org/reb/d/santa-paula-exceptional-home-for-sale/6856092703.html,2019-04-02 01:23,$385000,,True,True,"(34.358206, -119.059621)",34.358206,-119.059621,385000
6856091463,Stunning Home For Sale In Thousand Oaks,https://ventura.craigslist.org/reb/d/newbury-park-stunning-home-for-sale-in/6856091463.html,2019-04-02 01:12,$419000,,True,True,"(34.173363, -118.880364)",34.173363,-118.880364,419000
6856629062,Sunrise Estates 55+,https://palmsprings.craigslist.org/reb/d/banning-sunrise-estates-55/6856629062.html,2019-04-02 14:17,$0,,True,True,"(33.9282, -116.8899)",33.9282,-116.8899,0
6856628706,Gorgeous Home Available Now!,https://palmsprings.craigslist.org/reb/d/banning-gorgeous-home-available-now/6856628706.html,2019-04-02 14:17,$0,,True,True,"(33.9282, -116.8899)",33.9282,-116.8899,0
6856628243,Spacious Floor Plan,https://palmsprings.craigslist.org/reb/d/banning-spacious-floor-plan/6856628243.html,2019-04-02 14:16,$0,,True,True,"(33.9282, -116.8899)",33.9282,-116.8899,0
6856627879,A MUST SEE - Call Us Today!,https://palmsprings.craigslist.org/reb/d/banning-must-see-call-us-today/6856627879.html,2019-04-02 14:16,$0,,True,True,"(33.9282, -116.8899)",33.9282,-116.8899,0
6856627388,New Home Ready For Move In! 55+,https://palmsprings.craigslist.org/reb/d/banning-new-home-ready-for-move-in-55/6856627388.html,2019-04-02 14:15,$0,,True,True,"(33.9282, -116.8899)",33.9282,-116.8899,0
6856597535,Gorgeous Santa Fe Pool Home – Great Rental Potential!,https://palmsprings.craigslist.org/reb/d/la-quinta-gorgeous-santa-fe-pool-home/6856597535.html,2019-04-02 13:42,$389000,,True,True,"(33.661419, -116.312342)",33.661419,-116.312342,389000
